조회,BUSS211-03,전공필수,오퍼레이션스관리,임호순,3,"월(5) 현차관 B204호
수(5) 현차관 B204호",,89,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS211-04,전공필수,오퍼레이션스관리(영강),신호정,3,"화(5) 현차관 B206호
목(5) 현차관 B206호",,110,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS211-05,전공필수,오퍼레이션스관리(영강),김대수,3,"월(5) L-P 531호
수(5) L-P 531호",,83,"인원제한, 교환학생"
조회,BUSS211-06,전공필수,오퍼레이션스관리(영강),김병조,3,"월(1) 현차관 B205호
수(1) 현차관 B205호",,108,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS211-07,전공필수,오퍼레이션스관리(영강),김정현,3,"화(6) 현차관 B205호
목(6) 현차관 B205호",,71,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS213-01,전공필수,중급회계I,권수영,3,"월(2) L-P 207호
수(2) L-P 207호",,36,"인원제한, 교환학생"
조회,BUSS213-02,전공필수,중급회계I,윤성수,3,"화(5) 현차관 B202호
목(5) 현차관 B202호",,56,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS213-04,전공필수,중급회계I(영강),최우석,3,"화(2) 현차관 B301호
목(2) 현차관 B301호",,111,"인원제한, 교환학생"
조회,BUSS213-05,전공필수,중급회계I(영강),최우석,3,"화(5) 현차관 B301호
목(5) 현차관 B301호",,84,"인원제한, 교환학생"
조회,BUSS213-06,전공필수,중급회계I(영강),유지송,3,"월(1) L-P 216호
수(1) L-P 216호",,65,"인원제한, 교환학생"
조회,BUSS213-07,전공필수,중급회계I(영강),김재영,3,"월(7-8) L-P 531호
수(7-8) L-P 531호",,94,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS213-08,전공필수,중급회계I(영강),이상혁,3,"화(7-8) L-P 217호
목(7-8) L-P 217호",,65,"인원제한, 교환학생, 출석확인자율화, 무감독시험"
조회,BUSS214-00,전공선택,중급회계II,배길수,3,"화(2) L-P 108호
목(2) L-P 108호",,75,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS215-01,전공필수,경영정보시스템,한재민,3,"화(2) 현차관412
목(2) 현차관412",,71,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS215-02,전공필수,경영정보시스템(영강),홍세준,3,"화(1) 현차관 301호
목(1) 현차관 301호",,91,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS215-03,전공필수,경영정보시스템(영강),이동원,3,"화(5) L-P 107호
목(5) L-P 107호",,24,"인원제한, 교환학생"
조회,BUSS215-04,전공필수,경영정보시스템(영강),이건웅,3,"월(5) L-P 207호
수(5) L-P 207호",,28,"인원제한, 교환학생"
조회,BUSS215-05,전공필수,경영정보시스템(영강),백지예,3,"월(2) 현차관 B206호
수(2) 현차관 B206호",,76,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS215-06,전공필수,경영정보시스템(영강),박경배,3,"월(6) L-P 217호
수(6) L-P 217호",,46,"인원제한, 교환학생"
조회,BUSS215-07,전공필수,경영정보시스템(영강),박경배,3,"월(7-8) L-P 217호
수(7-8) L-P 217호",,17,"인원제한, 교환학생"
조회,BUSS216-00,전공선택,비즈니스애널리틱스I(영강),김기훈,3,"화(2) 현차관 B206호
목(2) 현차관 B206호",,29,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS238-01,전공선택,광고론,이두희,3,"월(2) L-P 530호
수(2) L-P 530호",,68,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS238-02,전공선택,광고론(영강),최진희,3,"화(1) 현차관 B307호
목(1) 현차관 B307호",,72,"인원제한, 교환학생"
조회,BUSS238-03,전공선택,광고론(영강),최진희,3,"화(2) 현차관 B307호
목(2) 현차관 B307호",,87,"인원제한, 교환학생"
조회,BUSS244-01,전공선택,관리회계,김진배,3,"월(6) 현차관412
수(6) 현차관412",,77,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS244-02,전공선택,관리회계(영강),유승원,3,"월(3-4) L-P 205호
수(3-4) L-P 205호",,66,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS244-03,전공선택,관리회계(영강),한승수,3,"화(6) 현차관 303호
목(6) 현차관 303호",,52,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS252-01,전공선택,마케팅조사론(영강),유원상,3,"화(1) 현차관 B204호
목(1) 현차관 B204호",,64,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS252-02,전공선택,마케팅조사론(영강),유시진,3,"월(2) 현차관 B301호
수(2) 현차관 B301호",,33,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS254-01,전공선택,투자론(영강),김배호,3,"화(1) L-P 207호
목(1) L-P 207호",,51,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS254-02,전공선택,투자론(영강),정지웅,3,"월(6-8) 
수(6-8)",,27,"인원제한, 교환학생, 유연학기"
조회,BUSS254-03,전공선택,투자론(영강),손범진,3,"월(1) 현차관412
수(1) 현차관412",,68,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS254-04,전공선택,투자론(영강),이희범,3,"월(6) L-P 107호
수(6) L-P 107호",,16,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS256-00,전공선택,빅데이터분석과해석의기초,정호원,3,"월(2) 현차관 B202호
수(2) 현차관 B202호",,44,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS259-01,전공선택,벤처경영,박진규,3,화(7-9) L-P 106호,,46,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS259-02,전공선택,벤처경영,이준만,3,화(7-9) L-P 208호,,27,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS302-00,전공선택,파이낸셜애널리틱스(영강),이희범,3,"월(5) 현차관412
수(5) 현차관412",,12,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS306-00,전공선택,전략적기술사업화,김진영,3,목(7-9) 현차관 301호,,38,"인원제한, 교환학생"
조회,BUSS311-01,전공필수,조직행동론(영강),권성우,3,"월(5) 현차관 B301호
수(5) 현차관 B301호",,105,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS311-02,전공필수,조직행동론(영강),김태규,3,"월(2) 현차관 B201호
수(2) 현차관 B201호",,12,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS311-03,전공필수,조직행동론(영강),이동섭,3,"월(1) 현차관403
수(1) 현차관403",,65,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS311-04,전공필수,조직행동론(영강),장진욱,3,"화(1) L-P 216호
목(1) L-P 216호",,71,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS311-05,전공필수,조직행동론,배보경,3,"월(1) L-P 531호
수(1) L-P 531호",,47,"인원제한, 교환학생"
조회,BUSS313-01,전공필수,국제경영론,이재혁,3,"월(2) L-P 217호
수(2) L-P 217호",,72,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS313-02,전공필수,국제경영론,신만수,3,"월(5) L-P 208호
수(5) L-P 208호",,14,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS313-03,전공필수,국제경영론(영강),문정빈,3,"화(6) L-P 107호
목(6) L-P 107호",,25,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS313-04,전공필수,국제경영론(영강),조경아,3,"월(5) 현차관 B202호
수(5) 현차관 B202호",,24,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS313-05,전공필수,국제경영론(영강),신덕정,3,"화(5) 현차관 301호
목(5) 현차관 301호",,79,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS313-06,전공필수,국제경영론(영강),조효은,3,"월(1) L-P 217호
수(1) L-P 217호",,19,"인원제한, 교환학생"
조회,BUSS317-00,전공선택,소셜미디어애널리틱스(영강),고병완,3,"화(6) L-P 207호
목(6) L-P 207호",,41,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS325-00,전공선택,Korean Business & Management in the Global Context(영강),Martin Hemmert,3,목(7-9) L-P 218호,,24,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS331-00,전공선택,국제무역론(영강),편주현,3,"화(1) 현차관 303호
목(1) 현차관 303호",,54,"인원제한, 교환학생"
조회,BUSS335-00,전공선택,IT기반비즈니스모델,한재민,3,"화(5) 현차관412
목(5) 현차관412",,64,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS342-01,전공선택,소비자행동,박종원,3,"화(6-8) L-P 531호
목(6-8) L-P 531호",,26,"인원제한, 교환학생, 출석확인자율화, 유연학기"
조회,BUSS342-02,전공선택,소비자행동,류강석,3,"월(6) L-P 531호
수(6) L-P 531호",,56,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS342-03,전공선택,소비자행동(영강),석관호,3,"월(3-4) 현차관412
수(3-4) 현차관412",,60,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS342-04,전공선택,소비자행동(영강),윤성아,3,"화(2) L-P 208호
목(2) L-P 208호",,25,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS344-01,전공선택,국제금융론(영강),정재호,3,"월(5) 현차관403
수(5) 현차관403",,36,"인원제한, 교환학생"
조회,BUSS344-02,전공선택,국제금융론(영강),김순성,3,"화(1) 현차관 B206호
목(1) 현차관 B206호",,86,"인원제한, 교환학생"
조회,BUSS352-00,전공선택,세무회계,윤성수,3,"화(6) 현차관 B202호
목(6) 현차관 B202호",,79,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS354-00,전공선택,회계학이론,유승원,3,"월(2) L-P 205호
수(2) L-P 205호",,63,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS355-00,전공선택,노사관계론,김동원,3,금(5-6) 현차관 303호,,78,"인원제한, 교환학생"
조회,BUSS358-00,전공선택,인적자원관리(영강),김광현,3,"월(2) 현차관 B205호
수(2) 현차관 B205호",,15,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS361-00,전공선택,고급회계,정석우,3,"화(2) 현차관403
목(2) 현차관403",,66,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS362-00,전공선택,유통관리,김상용,3,"월(2) L-P 108호
수(2) L-P 108호",,76,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS365-00,전공선택,조직디자인과경쟁우위(영강),김희천,3,"월(6) 현차관403
수(6) 현차관403",,24,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS367-00,전공선택,국제재무관리(영강),정지웅,3,"화(6-8) 
목(6-8)",,25,"인원제한, 교환학생, 유연학기"
조회,BUSS376-00,전공선택,서비스운영관리(영강),이현석,3,"화(1) 현차관 B205호
목(1) 현차관 B205호",,17,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS377-00,전공선택,전략적수요및수익관리(영강),신호정,3,"화(6) 현차관 B206호
목(6) 현차관 B206호",,91,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS384-01,전공선택,기업재무(영강),김중혁,3,"월(1) 현차관 303호
수(1) 현차관 303호",,34,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS384-02,전공선택,기업재무(영강),황준호,3,"월(6) 현차관 B204호
수(6) 현차관 B204호",,97,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS384-03,전공선택,기업재무(영강),나현승,3,"월(5) 현차관 B206호
수(5) 현차관 B206호",,79,"인원제한, 교환학생"
조회,BUSS384-04,전공선택,기업재무(영강),박진관,3,"화(2) 현차관 303호
목(2) 현차관 303호",,37,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS386-01,전공선택,선물옵션(영강),김배호,3,"화(2) L-P 207호
목(2) L-P 207호",,41,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS386-02,전공선택,선물옵션(영강),김태진,3,"화(1) 현차관403
목(1) 현차관403",,60,"인원제한, 교환학생"
조회,BUSS392-00,전공선택,서비스마케팅(영강),이장혁,3,"화(6) 현차관412
목(6) 현차관412",,9,"인원제한, 교환학생, 출석확인자율화, 무감독시험"
조회,BUSS393-00,전공선택,현대기아차글로벌마케팅전략,이종호,3,금(5-6) L-P 217호,,34,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS394-01,전공선택,비즈니스협상(영강),권성우,3,"월(6) 현차관 B301호
수(6) 현차관 B301호",,47,"인원제한, 교환학생"
조회,BUSS394-02,전공선택,비즈니스협상(영강),김태규,3,"월(5) 현차관 B201호
수(5) 현차관 B201호",,9,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS395-00,전공선택,마케팅애널리틱스(영강),김재환,3,"화(5) L-P 208호
목(5) L-P 208호",,30,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS402-01,전공필수,경영전략,조명현,3,"월(2) L-P 216호
수(2) L-P 216호",,48,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS402-02,전공필수,경영전략(영강),김언수,3,"월(6) 현차관 301호
수(6) 현차관 301호",,10,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS402-03,전공필수,경영전략,이재혁,3,"월(5) L-P 217호
수(5) L-P 217호",,38,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS402-04,전공필수,경영전략(영강),이준만,3,"화(5) L-P 108호
목(5) L-P 108호",,50,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS402-05,전공필수,경영전략(영강),김봉선,3,"월(5) 현차관 301호
수(5) 현차관 301호",,55,"인원제한, 교환학생"
조회,BUSS402-06,전공필수,경영전략(영강),GAO MENGJIN,3,"화(2) L-P 216호
목(2) L-P 216호",,14,"인원제한, 교환학생"
조회,BUSS410-00,전공선택,기술혁신관리:성공적Entrepreneurship의기초(영강),홍세준,3,"화(2) 현차관 301호
목(2) 현차관 301호",,78,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS413-00,전공선택,기업지배구조의이론과실제(영강),김우찬,3,"월(2) 현차관 B204호
수(2) 현차관 B204호",,66,"인원제한, 교환학생"
조회,BUSS414-00,전공선택,채권론(영강),이동욱,3,"화(6-8) 
목(6-8)",,68,"인원제한, 교환학생, 유연학기"
조회,BUSS415-00,전공선택,위험관리(영강),김창기,3,"월(6) 현차관 B307호
수(6) 현차관 B307호",,88,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS416-00,전공선택,기업가치평가,유용근,3,"월(5) 현차관 B205호
수(5) 현차관 B205호",,104,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS425-00,전공선택,소셜네트워크와경쟁우위(영강),김영규,3,"화(5) 현차관 B205호
목(5) 현차관 B205호",,23,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS438-00,전공선택,금융기관경영론(영강),김태진,3,"화(5) 현차관403
목(5) 현차관403",,12,"인원제한, 교환학생"
조회,BUSS447-00,전공선택,로지스틱스관리,김대기,3,"월(5) L-P 107호
수(5) L-P 107호",,36,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS448-00,전공선택,오퍼레이션스전략(영강),김대수,3,"월(2) L-P 531호
수(2) L-P 531호",,37,"인원제한, 교환학생"
조회,BUSS454-01,전공선택,제품및브랜드관리(영강),박찬수,3,"화(5) L-P 530호
목(5) L-P 530호",,5,"인원제한, 교환학생"
조회,BUSS454-02,전공선택,제품및브랜드관리(영강),Tony C. Garrett,3,"화(2) L-P 531호
목(2) L-P 531호",,42,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS467-00,전공선택,국내경영현장실습Ⅰ,최현우,3,,,3,"인원제한, 출석확인자율화, 무감독시험"
조회,BUSS468-00,전공선택,국내경영현장실습Ⅱ,최현우,3,,,2,"인원제한, 출석확인자율화, 무감독시험"
조회,BUSS470-00,전공선택,국제경영현장실습Ⅰ,최현우,3,,,0,"인원제한, 출석확인자율화, 무감독시험"
조회,BUSS471-00,전공선택,국제경영현장실습Ⅱ,최현우,3,,,0,"인원제한, 출석확인자율화, 무감독시험"
조회,BUSS475-01,전공선택,인터넷마케팅,이두희,3,"월(5) L-P 530호
수(5) L-P 530호",,58,"인원제한, 교환학생, 출석확인자율화"
조회,BUSS475-02,전공선택,인터넷마케팅(영강),이장혁,3,"화(7-8) 현차관412
목(7-8) 현차관412",,13,"인원제한, 교환학생, 출석확인자율화, 무감독시험"
조회,BUSS484-00,전공선택,글로벌CEO특강,배종석,3,목(6-8) L-P 530호,,124,"인원제한, 교환학생"
조회,BUSS491-00,전공선택,국내경영현장실습IV,최현우,3,,,1,"인원제한, 출석확인자율화"
조회,BUSS492-00,전공선택,국내경영현장실습V,최현우,3,,,1,"인원제한, 출석확인자율화, 무감독시험"
조회,EGRN241-00,전공선택,데이터과학기초(영강),석준희,3,,,337,"인원제한, 교환학생"
조회,EGRN440-00,전공선택,공학인턴십II,이현경,9,,,1,"인원제한, 교환학생, 출석확인자율화"
조회,MECH201-01,전공필수,열역학I(영강),정재원,3,"화(5) 과도관 615호
목(5) 과도관 615호",,86,"인원제한, 교환학생, 출석확인자율화"
조회,MECH201-02,전공필수,열역학I(영강),윤석구,3,"월(1) 창의관 207호
수(1) 창의관 207호",,41,"인원제한, 교환학생, 출석확인자율화"
